0.091,623,732,2 s
0.061,902,504,7 s
0.178,596,491,2 s
0.091,993,197,0 s
0.062,016,555,7 s
0.097,161,887,4 s
0.088,934,032,5 s
0.088,632,329,0 s
0.040,926,336,0 s
0.158,663,949,0 s
0.055,136,412,8 s
0.171,860,603,8 s
0.042,296,830,5 s
0.255,517,684,7 s
0.074,859,141,5 s
0.059,556,953,8 s
0.073,804,199,9 s
0.080,924,907,3 s
0.064,295,810,7 s
0.164,354,593,0 s
0.299,762,706,8 s
0.186,289,565,7 s
0.061,508,347,5 s
0.132,253,922,0 s
0.071,380,823,0 s
0.139,534,802,0 s
0.199,245,602,0 s
0.193,591,313,7 s
0.101,960,785,3 s
0.055,498,332,7 s
0.103,674,814,7 s
0.123,480,231,7 s
0.127,283,575,2 s
0.141,912,219,0 s
0.100,964,754,5 s
0.055,922,213,7 s
0.025,318,035,9 s
0.055,851,739,8 s
0.115,831,525,5 s
0.146,770,662,2 s
0.029,207,856,1 s
0.086,651,349,7 s
0.088,619,023,9 s
0.053,255,536,7 s
0.138,841,061,3 s
0.062,382,116,1 s
0.081,828,372,5 s
0.038,887,360,5 s
0.072,051,223,8 s
0.194,262,569,5 s
0.108,702,208,0 s
0.148,490,303,3 s
0.074,090,882,3 s
0.087,781,596,9 s
0.224,253,320,2 s
0.140,181,195,7 s
0.156,662,732,5 s
0.191,297,284,0 s
0.107,417,189,0 s
0.131,788,028,5 s
0.117,959,040,5 s
0.215,241,747,7 s
0.113,990,235,2 s
0.150,376,234,7 s
0.113,133,282,5 s
0.070,371,492,0 s
0.116,752,801,2 s
0.312,362,140,8 s
0.503,693,081,3 s
0.066,936,595,5 s
0.202,204,694,2 s
0.054,070,659,7 s
0.103,964,941,0 s
0.111,769,718,5 s
0.091,199,251,0 s
0.106,931,226,0 s
0.155,993,444,7 s
0.102,138,885,2 s
0.168,232,252,0 s
0.046,584,610,0 s
0.068,834,029,8 s
0.095,173,323,0 s
0.142,096,786,3 s
0.149,651,421,5 s
0.206,758,390,1 s
0.044,232,335,8 s
0.073,351,889,2 s
0.060,223,919,8 s
0.187,012,739,0 s
0.104,066,100,7 s
0.143,502,876,8 s
0.046,581,244,9 s
0.051,393,125,9 s
0.202,912,273,7 s
0.041,947,962,7 s
0.117,191,569,0 s
0.062,990,322,2 s
0.123,885,319,3 s
0.279,798,541,5 s
0.061,979,661,0 s
0.109,798,254,0 s
0.133,641,963,2 s
0.139,736,003,0 s
0.102,664,372,7 s
0.154,291,385,5 s
0.037,544,905,2 s
0.113,148,717,3 s
0.109,722,408,5 s
0.097,204,629,7 s
0.124,801,589,7 s
0.146,103,306,8 s
0.070,040,116,5 s
0.032,200,712,6 s
0.229,951,825,5 s
0.166,048,247,7 s
0.153,414,696,7 s
0.117,880,869,5 s
0.204,885,755,8 s
0.101,962,773,2 s
0.122,633,371,9 s
0.038,921,601,5 s
0.103,861,151,5 s
0.115,862,153,9 s
0.063,730,069,8 s
0.105,562,650,7 s
0.074,902,918,0 s
0.081,982,908,5 s
0.061,679,377,8 s
0.233,414,548,2 s
0.023,319,666,5 s
0.094,429,521,5 s
0.055,082,824,8 s
0.162,721,990,3 s
0.091,913,484,7 s
0.082,068,100,7 s
0.133,254,565,3 s
0.113,889,204,0 s
0.055,620,545,5 s
0.018,853,432,1 s
0.081,268,259,8 s
0.065,027,559,3 s
0.041,715,727,7 s
0.187,288,599,2 s
0.036,496,201,9 s
0.153,538,659,0 s
0.015,642,253,4 s
0.112,739,433,7 s
0.078,855,941,0 s
0.092,871,033,7 s
0.228,296,808,2 s
0.168,272,147,4 s
0.139,774,406,0 s
0.066,404,245,0 s
0.074,778,016,1 s
0.031,504,176,6 s
0.112,153,224,2 s
0.059,902,070,2 s
0.072,162,696,5 s
0.130,287,867,2 s
0.153,023,773,5 s
0.170,145,155,0 s
0.069,325,814,2 s
0.026,205,470,5 s
0.044,175,849,2 s
0.210,748,956,2 s
0.129,962,563,5 s
0.054,573,715,3 s
0.113,468,917,6 s
0.075,999,790,0 s
0.114,523,991,7 s
0.079,061,631,8 s
0.120,466,958,2 s
0.111,207,847,2 s
0.112,288,266,7 s
0.145,336,264,7 s
0.046,880,942,2 s
0.041,453,929,4 s
0.135,408,988,7 s
0.141,658,268,7 s
0.125,535,998,5 s
0.050,637,904,5 s
0.118,075,943,0 s
0.060,699,359,8 s
0.050,962,346,3 s
0.110,629,392,8 s
0.124,388,267,7 s
0.240,879,498,7 s
0.084,373,726,0 s
0.141,586,856,0 s
0.101,480,158,5 s
0.104,279,294,8 s
0.251,756,651,7 s
0.055,143,305,4 s
0.060,756,723,8 s
0.071,918,772,3 s
0.071,532,273,8 s
0.106,164,692,7 s
0.070,296,939,7 s
0.120,704,781,7 s
0.184,519,130,2 s
0.322,337,574,0 s
0.110,183,163,5 s
0.122,460,046,3 s
0.105,857,585,5 s
0.056,642,617,5 s
0.045,497,692,3 s
0.074,892,366,5 s
0.060,813,540,4 s
0.110,295,696,0 s
0.111,797,123,5 s
0.027,008,604,3 s
0.113,680,108,2 s
0.052,375,681,5 s
0.047,102,937,6 s
0.072,835,742,9 s
0.314,225,370,0 s
0.083,183,412,7 s
0.081,967,880,1 s
0.125,462,190,0 s
0.051,666,218,5 s
0.097,517,932,2 s
0.043,657,770,5 s
0.081,865,975,2 s
0.076,922,320,2 s
0.047,548,268,6 s
0.054,456,699,6 s
0.131,717,229,0 s
0.069,512,535,0 s
0.050,747,173,0 s
0.039,927,308,4 s
0.097,720,554,0 s
0.048,937,415,5 s
0.120,479,882,5 s
0.219,883,706,5 s
0.100,896,462,2 s
0.149,117,082,5 s
0.057,697,242,4 s
0.076,319,680,7 s
0.072,327,598,5 s
0.089,026,843,9 s
0.268,080,969,5 s
0.186,008,551,6 s
0.071,038,205,5 s
0.104,652,517,2 s
0.049,628,088,8 s
0.072,121,146,5 s
0.050,336,266,2 s
0.080,402,255,8 s
0.094,686,963,3 s
0.138,688,117,2 s
0.202,847,605,7 s
0.040,563,311,3 s
0.060,828,614,7 s
0.071,555,556,2 s
0.152,176,479,7 s
0.183,814,550,7 s
0.236,964,733,0 s
0.150,803,549,3 s
0.045,359,068,4 s
0.046,797,044,5 s
0.065,328,989,3 s
0.092,624,949,0 s
0.096,856,852,7 s
0.048,281,652,3 s
0.084,541,089,2 s
0.148,950,064,5 s
0.064,299,740,0 s
0.149,722,308,7 s
0.036,411,155,5 s
0.049,699,723,7 s
0.048,072,302,4 s
0.059,740,578,6 s
0.071,079,508,9 s
0.064,845,712,7 s
0.068,241,721,0 s
0.223,721,900,2 s
0.082,158,603,7 s
0.080,948,918,5 s
0.078,949,047,5 s
0.170,369,889,0 s
0.148,466,750,0 s
0.178,480,026,0 s
0.061,262,002,0 s
0.141,198,658,2 s
0.139,076,650,8 s
0.171,235,823,5 s
0.080,921,427,8 s
0.108,824,254,8 s
0.107,080,240,3 s
0.131,242,506,8 s
0.172,527,982,5 s
0.054,476,271,1 s
0.185,136,701,2 s
0.071,117,808,6 s
0.106,485,578,8 s
0.125,927,274,3 s
0.041,009,427,3 s
0.063,104,389,0 s
0.090,665,635,0 s
0.157,724,177,0 s
0.163,569,346,0 s
0.108,139,123,7 s
0.098,279,501,6 s
0.055,131,003,8 s
0.213,571,887,0 s
0.115,500,044,7 s
0.119,202,030,7 s
0.049,484,379,2 s
0.099,271,360,2 s
0.099,220,795,2 s
0.105,027,590,0 s
0.106,269,715,7 s
0.071,581,471,3 s
0.139,541,715,0 s
0.183,432,729,0 s
0.134,801,453,5 s
0.136,928,491,7 s
0.191,362,239,2 s
0.131,504,839,7 s
0.054,230,658,5 s
0.197,064,134,0 s
0.098,305,880,8 s
0.123,128,145,0 s
0.072,630,985,3 s
0.040,907,598,0 s
0.041,264,503,4 s
0.165,268,779,8 s
0.170,030,369,5 s
0.203,097,637,7 s
0.073,826,167,5 s
0.146,095,622,5 s
0.118,586,489,2 s
0.119,681,387,4 s
0.094,013,985,8 s
0.080,950,766,3 s
0.192,278,259,0 s
0.034,097,398,5 s
0.103,854,200,7 s
0.111,464,172,0 s
0.067,636,020,5 s
0.034,375,892,2 s
0.100,820,295,0 s
0.243,278,811,5 s
0.081,489,526,0 s
0.061,445,933,5 s
0.198,575,857,5 s
0.078,938,826,9 s
0.094,194,647,5 s
0.038,375,292,5 s
0.098,083,467,3 s
0.047,252,828,7 s
0.137,726,847,7 s
0.039,167,567,5 s
0.034,507,357,1 s
0.111,467,862,7 s
0.063,003,294,0 s
0.079,331,299,8 s
0.165,672,390,5 s
0.082,052,834,6 s
0.168,123,038,2 s
0.123,770,596,1 s
0.113,277,348,3 s
0.102,878,552,5 s
0.052,881,517,7 s
0.168,650,173,0 s
0.084,179,091,2 s
0.057,862,922,5 s
0.127,597,068,3 s
0.130,884,303,5 s
0.085,609,138,6 s
0.118,173,403,0 s
0.155,916,000,7 s
0.072,697,111,5 s
0.124,319,187,0 s
0.223,028,459,0 s
0.121,604,234,3 s
0.199,815,689,7 s
0.200,983,000,5 s
0.159,929,849,2 s
0.175,250,076,7 s
0.109,465,382,7 s
0.208,387,848,2 s
0.092,909,215,8 s
0.102,464,036,2 s
0.176,463,129,5 s
0.093,046,472,7 s
0.051,275,771,8 s
0.169,438,547,0 s
0.103,844,503,0 s
0.090,462,105,7 s
0.183,949,092,5 s
0.154,228,872,7 s
0.058,415,923,8 s
0.134,763,257,3 s
0.065,615,735,9 s
0.146,626,176,5 s
0.077,066,716,6 s
0.057,511,486,8 s
0.119,105,946,3 s
0.107,469,752,2 s
0.111,967,360,0 s
0.082,470,373,9 s
0.055,014,352,9 s
0.205,127,653,5 s
0.062,296,152,4 s
0.083,351,448,6 s
0.166,137,367,7 s
0.144,592,683,7 s
0.071,250,801,2 s
0.222,590,840,8 s
0.059,131,998,9 s
0.269,874,054,0 s
0.060,115,997,5 s
0.353,915,980,7 s
0.034,969,718,9 s
0.284,054,982,2 s
0.165,346,099,0 s
0.049,295,833,1 s
0.131,421,839,0 s
0.085,786,256,7 s
0.166,701,602,3 s
0.100,305,256,5 s
0.113,368,717,5 s
0.085,894,170,0 s
0.081,080,115,6 s
0.071,669,689,1 s
0.055,411,828,3 s
0.119,158,130,8 s
0.079,888,656,7 s
0.066,991,291,3 s
0.082,997,349,0 s
0.107,939,566,8 s
0.085,231,992,9 s
0.096,955,296,0 s
0.090,563,299,5 s
0.066,699,051,2 s
0.059,304,949,8 s
0.063,705,966,5 s
0.067,999,049,8 s
